Id,Review,Sentiment
560,course teach u tip effective constructive way discussing,3
561,like way presented,3
562,great course great exercise,3
563,great course ... although feel must discus case study,3
564,useful insight definitely knowledge enhancing course,3
565,interesting well explained practical course unfortunately need excel professional complete make,3
566,depth step step explanation use excel analysis visualization,3
567,already basic skill excel learned many new thing explanation clear enjoyed lesson much moment cannot spend money learning since spend much money education child courser pwc gave great opportunity learn auditor,3
568,great course lot analytics feature excel ... love itttt,3
569,good basic skill creating clear compelling graph visualizing data,3
570,great,3
571,great course well structured concept explained well made feel enthusiastic learning,3
572,superb learning experience,3
573,good course understanding create advanced level chart,3
574,course gave opportunity learn lot thanks pwc,3
575,excellent course opened eye wide array excel power tool ability provide simple yet powerful visual dashboard executive decision making thank opportunity participate course,3
576,useful information visualization excel data presenting,3
577,helpful acquired lot new skill course,3
578,good overview practical exercise keep learner focus exercise technical get ready spend time,3
579,informative relevant course business environment involving simulation economic phenomenon,3
580,ideas_NEG powers_NEG excel_NEG thank_NEG lot_NEG,3
581,excellent tool covered course advanced level learning excel glitch program missing content time overall impressed course covered,3
582,great course people working data,3
583,excellent course material applicable professional work data,3
584,practical step step guide easy understand thank much pwc instructor effort design develop fantastic course look forward completing whole specialization,3
585,nice course helpful really help gain depth visualization analysis skill,3
586,great business practice advice rich_NEG real_NEG life_NEG practice_NEG like_NEG print_NEG preview_NEG professional_NEG colour_NEG theme_NEG chosen_NEG etc_NEG achieved_NEG,3
587,hi excited course thank team excellent overview data analysis visualisation tool excel video consistent contain clear informative message,3
588,good practical introduction good course,3
589,useful comprehensive,3
590,really learned lot course especially build data model dashboard well worth time spent,3
591,excellent material approach useful course,3
592,great course data analysis excel,3
593,good one ..,3
594,studied competitive strategy moving advanced strategy course illustrate detail help work also knowledge obtained involve lot new idea,3
595,know many skill competition many true case thanks,3
596,good content chinese translation bad make quiz quite obscure meaning,3
597,difficult_NEG understand_NEG interesting_NEG helpful_NEG making_NEG choices_NEG,3
598,useful course thank professor clear instruction,3
599,interesting course thank translating,3
600,course business competitive strategy lot live example thumb,3
601,course helpful make understand economy finance th,3
602,excited able successfully complete first specialization great course,3
603,like course,3
604,research need like six month,3
605,excellent challenge tested previous skill acquire along specialization really enjoyed course give chance best certainly succeed cheer,3
606,course content great peer evaluation simply useless almost random specialisation need introduce actual final assessment actual expert peers_NEG,1
607,writing research paper one useful course professional,3
608,learned much course specialization taught way easy understand miss tamy chapman smiling face,3
609,would love thank hard working good course learnt lot addition looking forward participating another course thank,3
610,great moment academic experience thank prof tamy,3
611,excellent course grateful made possible,3
612,jefferson fascinating controversial brilliant hugely important figure unquestionably founding father nation history professor onuf brings light key aspect jefferson thinking work accomplishment prompting course participant want explore challenge especially people relationship sally heming influenced view regarding slavery much,3
613,really insightful course giving really amazing insight past political climate u also really shedding light current climate well,3
614,much enjoyed learning thomas jefferson required reading professor onuf lecture would recommend course anyone wanting know third president united state university virginia time well spent,3
615,excellent class overview jefferson really thought believed contradiction existed perception changed different historical period thought knew reasonable amount information jefferson revolutionary period learned much historical cultural context time shaped jefferson thought given current judicial system split whether constitution regarded according originalist intention whether living document surprised find jefferson saw living document reshaped generation understanding thought really essential understanding think problem today history_NEG current_NEG events_NEG concerned_NEG course_NEG seemed_NEG lecture_NEG second_NEG week_NEG hooked_NEG dr_NEG onuf_NEG compelling_NEG speaker_NEG tries_NEG convey_NEG jefferson_NEG world_NEG existed_NEG get_NEG think_NEG jefferson_NEG complexity_NEG reading_NEG material_NEG pertinent_NEG thank_NEG overwhelming_NEG course_NEG right_NEG sized_NEG online_NEG forum_NEG think_NEG could_NEG spend_NEG maybe_NEG two_NEG per_NEG week_NEG lectures_NEG reading_NEG material_NEG fine_NEG would_NEG favor_NEG view_NEG lecture_NEG twice_NEG though_NEG lot_NEG material_NEG one_NEG would_NEG consider_NEG retaking_NEG course_NEG review_NEG would_NEG definitely_NEG take_NEG another_NEG course_NEG dr_NEG onuf_NEG terrific_NEG say_NEG lightly_NEG,3
616,exciting presentation excellent portrial periodic change thinking tj rise fall revival conroversial thinker truly renaissance men inspire future generation america would exceptional_NEG even_NEG free_NEG country_NEG empowed_NEG people_NEG,3
617,recommendation would add photo map illustration etc lecture instead twenty minute camera pointed professor would help keep attention viewer opinion,3
618,course really nicely done also non american interesting even though lot background knowledge might missing aware really focused idea jefferson le discussion fight fellow statesman time would wished learn also,3
619,great course profound analysis jefferson ideal wish nation course demonstrate great clever wise jefferson better understand jfk said nobel prize winner reunion white house highest concentration intelligent house since jefferson dinner alone thank sharing course net,3
620,excellent course learned much jefferson appreciate dr onuf expertise subject,3
621,great lecture series jefferson civic thought writing,3
622,lecture thought provoking enlightening ... thank much,3
623,fantastic course dr onuf learned much helped correct misconception harbored regarding thomas jefferson great video selected reading quiz relatively challenging,3
624,thankful course ...,3
625,loved tour campus fit material made seem like college setting watching lecture screen class room time,3
626,everything coursera course amazing video lecture well organized,3
627,already love jefferson_NEG life_NEG long_NEG love_NEG affair_NEG nice_NEG,3
628,really interesting get deep perspective jefferson little interest even growing home state virginia cannot wait learn great course worth fantastic instructor highly recommended,3
629,take hat passionate professor onuf big pleasure attend lecture deepened understanding american revolution,3
630,terribly disappointed course mr onuf spends majority lecture implying jefferson think without discussing much way actual history course seems commercial university virginia anything else overall waste time,1
631,great course,3
632,fantastic stuff anyone interesting subject matter,3
633,found course interesting stimulating allowed insight interesting period world history,3
634,outstanding prof,3
635,exceptional course would enjoyed several week dr onuf style method presenting material made possible understand jefferson way understood_NEG wonderful_NEG teacher_NEG thank_NEG,3
636,really interesting enjoyable course,3
637,outstanding overview one important figure american history,3
638,enjoyable course albeit instance leftward political leaning,3
639,informative,3
640,former student uva wonderful see place listen story heard around ground campus_NEG back_NEG teenager_NEG followed_NEG jefferson_NEG life_NEG story_NEG professor_NEG onuf_NEG still_NEG manages_NEG tell_NEG things_NEG know_NEG well_NEG researched_NEG lectures_NEG,3
641,australian knew nothing jefferson_NEG came_NEG course_NEG expectations_NEG found_NEG fascinating_NEG explained_NEG jefferson_NEG american_NEG model_NEG government_NEG americans_NEG unique_NEG view_NEG nation_NEG sometimes_NEG puzzling_NEG outsider_NEG see_NEG super_NEG nationalism_NEG allegiance_NEG constitution_NEG declaration_NEG independence_NEG aside_NEG wonder_NEG jefferson_NEG would_NEG think_NEG apparent_NEG obsession_NEG literal_NEG words_NEG founding_NEG fathers_NEG respect_NEG things_NEG like_NEG gun_NEG control_NEG interesting_NEG indeed_NEG mr_NEG onuf_NEG excellent_NEG lecturer_NEG brought_NEG topic_NEG alivethanks_NEG,3
642,great course,3
643,knew nothing jefferson_NEG course_NEG nothing_NEG age_NEG sure_NEG much_NEG wiser_NEG latter_NEG enjoyed_NEG tours_NEG round_NEG historic_NEG sites_NEG thought_NEG lecturer_NEG came_NEG warm_NEG enthusiastic_NEG seemed_NEG preaching_NEG saint_NEG rather_NEG giving_NEG detached_NEG academic_NEG assessment_NEG historical_NEG figure_NEG found_NEG hard_NEG see_NEG wood_NEG trees_NEG times_NEG hagiographic_NEG might_NEG unkind_NEG description_NEG certainly_NEG respectful_NEG great_NEG man_NEG also_NEG liked_NEG use_NEG student_NEG cooperation_NEG lecturer_NEG set_NEG scene_NEG well_NEG good_NEG interviewer_NEG,2
644,lecture video professor bloviating jefferson nothing academic_NEG course_NEG,1
645,useful orientation good american le slept american hx course callow youth much better sense important controversal role jefferson played forming value structure u,3
646,highly recommend course learned great deal jefferson,3
647,great thanks,3
648,great course take nicely intricacy agile planning software product instructor knowledgeable material good video cover lot complementary cours note supplemental resource make easy review use material practice actual work situation,3
649,lot well structured content easy follow informative know tip large iceberg good way start let wanting,3
650,course get better move course,3
651,great course learnt alot extremely useful tool managing software product,3
652,good learning plan software product development using agile,3
653,interestening starting agility learned understood lot thing easy understand english_NEG mother_NEG tongue_NEG thank_NEG much_NEG,3
654,great class,3
655,good planning methodology example,3
656,really learning alot well explained illustrated,3
657,really like course think best one specialization thank,3
658,ton great info however would great go real life application concept,3
659,great course,3
660,course great material described easy form like task done put mark student,3
661,full package knowledge test lot new opportunity due course thank,3
662,excellent course term knowledge gain however multiple choice question little bit default understand look like examining english skill :),3
663,really helpful course thanks coursera,3
664,great learning experience ..,3
665,usd able submit peer graded assignment ... talk greed,1
666,course helped increase knowledge skill project planning using agile,3
667,pretty good .. bit tough compared rest though,3
668,usual spec high quality course,3
669,great example used course video course note might worked bit term model example quite extensive invaluable resource teaching staff quick respond forum question great,3
670,quite interesting may deep_NEG enough_NEG great_NEG course_NEG nevertheless_NEG,3
671,full new information agile planning,3
672,great course,3
673,robust course sequence well designed clear teach useful material effectively fun take,3
674,easy understand,3
675,think estimation method really_NEG realistic_NEG,3
676,great course,3
677,another great course specialization great instructor passionate truly make fun interesting learn,3
678,great course,3
679,least favorite part course still put together well content interesting_NEG rest_NEG specialization_NEG felt_NEG bit_NEG project_NEG manager_NEG instead_NEG product_NEG manager_NEG,3
680,usefull course,3
681,great course,3
682,great course useful information beginner already experience agile planning,3
683,part learning material concern_NEG agile_NEG planning_NEG exampe_NEG absolutly_NEG mentioned_NEG kanban_NEG planing_NEG,3
684,good series course coach agile process generic pro,3
685,really enjoyed,3
686,make lot thing understandable clear,3
687,good course,3
688,one best courser seen coursera far video production quality course structure content extra ordinary compared course seen far,3
689,nice content presented nicely must read highly recommended course manager business analyst,3
690,krishna kant kumar working software quality analyst course learnt estimate iteration estimation project,3
691,ambiguous assignment led cumbersome completion peer grading got little annoying sometimes took forever get feedback lot time feedback minimal criterion grading vague people took way seriously,2
692,best_NEG newbie_NEG management_NEG field_NEG find_NEG valuable_NEG information_NEG inside_NEG,3
693,highly recommend entire specialisation clearly taught requires practical application throughout learned great deal thoroughly enjoyed process many many thanks uni alberta,3
694,room improvement case study assignment,3
695,thanks,3
696,software engineer freelancer technical software domain course actually meat far first course specialization felt like take_NEG much_NEG effort_NEG pass_NEG,3
697,useful know different tecniques software project productplanning although tecniques opinion notvery relevant agile environment like work breakdown structure pert gant chart course good learn use toolsand also ask whether actually_NEG relevant_NEG useful_NEG follow_NEG agile_NEG approach_NEG,3
698,really liked,3
699,course material lecture excellent,3
700,really nice course expecting little depth really enjoyed approach took assignment,3
701,awesome lecture thanks lot,3
702,great course thank,3
703,super duper useful,3
704,course minimal information brother course may need add detail focus planning give assignment applicable,3
705,another excellent module truly excellent specialization,3
706,good course,3
707,nice course decent content always well structured lecture peer assignment could better though,3
708,enlightening previous course specialization felt like learning new material technique rather simply reviewing concept already knew also liked assignment required creating actual artifact reviewing others work industry interview nice addition well,3
709,really excited course ..,3
710,tough though instructive,2
711,think ti interesting well structured course,3
712,participating course excellent material learning new skill writing article research,3
713,interesting course,3
714,course enhanced reading experience writing margin till never challenged_NEG asked_NEG writer_NEG questions_NEG idea_NEG never_NEG struck_NEG interacting_NEG texts_NEG provides_NEG room_NEG page_NEG conversation_NEG writer_NEG visual_NEG reminder_NEG texts_NEG part_NEG ongoing_NEG discussion_NEG last_NEG word_NEG given_NEG subject_NEG thank_NEG prof_NEG bazanova_NEG,3
715,interesting useful course significantly improves reading writting skill thank much,3
716,interesting informative useful quite like self questioning part make publication reading effortless thanks,3
717,interesting useful course everyone planning broaden skill scentific writing quite involving systematic manner,3
718,interesting useful course,3
719,thank course improved academic literacy skill still continue improve right track,3
720,course excellent straight point professor explain subject easy way course pleasant surprise strongly recommend,3
721,looking forward course,3
722,excellent course supportive staff professor forum top aligning assignment romance three kingdom story make fun follow along,3
723,good course excelent teacher,3
724,fantastic course material great professional,3
725,really useful focused motivating hihgly recommended,3
726,really good course provided useful knowledge postgraduate course,3
727,excellent educational witty lecture one best class coursera,3
728,like prof tobias kretschmer way communicate course explain content practical well organized way course useful work,3
729,great course professor great,3
730,love dude entertaining professor easy understand class also interesting learned lot apply current position senior analyst industry research firm,3
731,easy follow good content comprehensive explanation,3
732,course example generally good rare instance quiz answer labells correct think could debated,3
733,interesting course valuable insight network effect,3
734,excellent course excellent professor many thanks,3
735,nice course opics concluded base course,3
736,thank,3
737,excellent course professor tobias teach good,3
738,course really great teacher explained excellent topic appropiate however finished course could see_NEG certificate_NEG accomplishment_NEG least_NEG never_NEG showed_NEG :(_NEG click_NEG option_NEG buy_NEG course_NEG page_NEG redirects_NEG address_NEG exist_NEG despite_NEG enjoyed_NEG course_NEG lot_NEG first_NEG one_NEG thanks_NEG lot_NEG,2
739,terrific course terrific instructor wish provided learning path ppl completed though ...,3
740,interesting full real case study,3
741,great add first eddition course business strategy congratulation professor tobias crew,3
742,one best course manner teaching lucid easy understand impressed example would love course competitive strategy cheer,3
743,best course ever enrolled language understandable students_NEG economic_NEG departments_NEG everyone_NEG interested_NEG topic_NEG professor_NEG professional_NEG sphere_NEG talented_NEG person_NEG actor_NEG skills_NEG turned_NEG course_NEG interesting_NEG tour_NEG munich_NEG every_NEG module_NEG connected_NEG sight_NEG city_NEG activates_NEG attention_NEG makes_NEG teaching_NEG material_NEG remembered_NEG course_NEG continued_NEG definitely_NEG join_NEG thank_NEG,3
744,exceptional training course working field market strategy etc explanation example close actual world,3
745,best free strategy course,3
746,awesome lecture wish lecture university would good think would much better interesting time learned lot thanks work best wish form switzerland,3
747,nice one get strategy kind competionsyou could pas even go_NEG part_NEG useful_NEG understand_NEG basis_NEG,3
748,excellent hint humour otherwise rather arid topic thanks,3
749,great course recommend anyone also make sure take previous course exam great way fixate knowledge,3
750,one best online course ever taken seriously reccomend course people business management,3
751,informative plenty real life credible fictional example better understand concept introduced pace agreeable subject diverse special mention go instructor prof tobias kretschmer terrific job liked question format well though could challenging giving_NEG away_NEG answers_NEG end_NEG module_NEG quiz_NEG even_NEG pass_NEG said_NEG course_NEG well_NEG worth_NEG stars_NEG,3
752,actually course titled introduction macroeconomics think course fine call_NEG really_NEG advanced_NEG one_NEG structure_NEG topic_NEG list_NEG okay_NEG depth_NEG enough_NEG threat_NEG course_NEG advanced_NEG,2
753,absolutely useful make easy understand probably best mooc ever apply,3
754,love,3
755,love style teaching multiple choice answer exam difficult necessary fully understand topic content course would take another course prof kretschmer instantly,3
756,well structured course explanation clear frame work mind finish course helpful course,3
757,honestly something say advanced title thought little basic enough_NEG depth_NEG lot_NEG involves_NEG common_NEG sense_NEG perhaps_NEG case_NEG study_NEG driven_NEG course_NEG would_NEG interesting_NEG qualitative_NEG essay_NEG responses_NEG required_NEG rather_NEG cut_NEG dry_NEG multiple_NEG choice_NEG,2
758,content interesting_NEG first_NEG course_NEG still_NEG good_NEG overall_NEG questions_NEG also_NEG less_NEG analytical_NEG challenging_NEG first_NEG course_NEG still_NEG enjoyed_NEG course_NEG professor_NEG explaining_NEG subject_NEG clearly_NEG videos_NEG compact_NEG enjoyable_NEG,3
759,overall good subject however slide well_NEG organized_NEG many_NEG questions_NEG assignment_NEG tricky_NEG,2
760,fascinating material thanks,3
761,great professor interesting course,3
762,task summing lot information minimum sized presentation always difficult task structure material presented optimal_NEG turn_NEG made_NEG difficult_NEG personally_NEG actually_NEG connect_NEG weekly_NEG information_NEG presented_NEG overall_NEG meaning_NEG objective_NEG module_NEG modules_NEG fit_NEG meaning_NEG forming_NEG week_NEG point_NEG leaving_NEG class_NEG evident_NEG last_NEG questions_NEG contained_NEG ambiguities_NEG could_NEG reasonably_NEG clarified_NEG even_NEG going_NEG back_NEG reviewing_NEG material_NEG specific_NEG segment_NEG thank_NEG offered_NEG class_NEG case_NEG,1
763,varied well explained held interest throughout criticism english written quiz especially final exam need reviewing native speaker answer ambiguous properly_NEG explain_NEG context_NEG situation_NEG,3
764,one best course coursera,3
765,awesome course learned lot journey thanks much providing course,3
766,amazing course,3
767,good course hope certification,3
768,one suggestion would lest multiple option answer course challenging enough learn valuable information,3
769,useful course extremely well presented would recommend,3
770,world class,3
771,good course advanced_NEG strategy_NEG,3
772,informative learned lot,3
773,valuable sequel course competitive strategy author interesting informative,3
774,well put easy understand besides learn anytime content enlightening many new intestesting topic really like,3
775,course well_NEG structured_NEG truly_NEG enjoyable_NEG various_NEG outdoor_NEG background_NEG,3
776,great course however quiz answer debatable,3
777,completing course gained valuable insight real life situation aware industry course would allow_NEG see_NEG playing_NEG field_NEG also_NEG make_NEG carefully_NEG calculated_NEG decisions_NEG towards_NEG best_NEG possible_NEG outcome_NEG tests_NEG difficult_NEG rather_NEG tricky_NEG hey_NEG situations_NEG encounter_NEG real_NEG life_NEG far_NEG worse_NEG,3
778,material tough question easy_NEG understand_NEG process_NEG overall_NEG great_NEG class_NEG,3
779,good,3
780,course overall well developed certain language challenge overcome especially understanding wording quiz got number question wrong simply could understand_NEG phrasing_NEG lack_NEG explanations_NEG quizzes_NEG makes_NEG lot_NEG difficulty_NEG evaluate_NEG progress_NEG get_NEG reason_NEG including_NEG answer_NEG explanations_NEG time_NEG literally_NEG comparing_NEG answers_NEG module_NEG transcripts_NEG could_NEG possibly_NEG infer_NEG multiple_NEG choice_NEG answers_NEG based_NEG topic_NEG explained_NEG would_NEG suggest_NEG definitive_NEG questions_NEG reduce_NEG multiple_NEG choice_NEG questions_NEG least_NEG define_NEG question_NEG narrow_NEG specified_NEG manner_NEG minimize_NEG confusion_NEG taking_NEG course_NEG fun_NEG mba_NEG love_NEG strategy_NEG topics_NEG new_NEG means_NEG cannot_NEG understand_NEG trying_NEG say_NEG would_NEG imagine_NEG non_NEG business_NEG backgrounds_NEG would_NEG find_NEG questions_NEG difficult_NEG,3
781,great learning interesting issue,3
782,nice addition competitive strategy course although interesting_NEG practical_NEG first_NEG part_NEG ..._NEG cases_NEG current_NEG examples_NEG would_NEG made_NEG section_NEG much_NEG better_NEG prof_NEG tobias_NEG kretschmer_NEG ..._NEG starscompetitive_NEG strategy_NEG . . ._NEG starsadvanced_NEG competitive_NEG strategy_NEG ..._NEG stars_NEG,2
783,easy understand resourceful course ample example would love enroll similar course,3
784,awesome concept learn,3
785,insightful,3
786,good course fabolous material example style,3
787,star great university enjoyed learned,3
788,perfect professor,3
789,happy make learnt much academic writing thanks,3
790,learnt alot course,3
791,good course writing systematic way,3
792,excellent course really want boost writing skill,3
793,enjoyed course much thank,3
794,easy_NEG course_NEG finish_NEG academic_NEG writing_NEG skills_NEG going_NEG improve_NEG considerably_NEG best_NEG,3
795,perfect course get perfection writing,3
796,say advanced writing advanced college student advanced_NEG overall_NEG found_NEG extremely_NEG basic_NEG,1
797,great course like lot learn new thing research,3
798,need check course,3
799,learned write different type essay,3
800,pretty good,3
801,thank much prof chapman,3
802,helpful least,3
803,amazing course work developing writing skill decent way,3
804,perfect brainstorming exercise academic essay writing,3
805,help build essay writing muscle gradually much emphasis plagiarism flaw grading form level participant quite mixed feedback give useless good,1
806,great course teacher,3
807,really love cause writing skill really impoving like peer review really train writing well,3
808,try soon look promising informative,3
809,okay expected_NEG okay_NEG,2
810,hope course could free cannot afford dollar th,3
811,enjoyed lot taking course also represented challenge,3
812,really useful,3
813,found useful,3
814,exellent course learn advanced skill better understanding english languaje,3
815,course awesome,3
816,course fine far content complaint one_NEG contact_NEG regarding_NEG papers_NEG questions_NEG left_NEG students_NEG grading_NEG assignment_NEG completion_NEG meaning_NEG assignments_NEG hang_NEG weeks_NEG ever_NEG getting_NEG reviewed_NEG,2
817,useful course,3
818,absolutely wonderful course learned lot advanced essay writing think must take course interested writing academic research essay,3
819,course_NEG id_NEG think_NEG would_NEG learn_NEG less_NEG information_NEG expect_NEG still_NEG usefull_NEG information_NEG,2
820,loved,3
821,well explained informative course,3
822,course helped improve writing skill,3
823,great course :),3
824,course set free fear expressing idea opinion writing,3
825,great course,3
826,learned lot course ordinary english course cover_NEG topics_NEG studied_NEG,3
827,great,3
828,great class review learned year ago wish could participated assignment purchasing class able class loved class would recommend,3
829,fantastic good work teacher compact course section le minute video week clear easy grasp . . . help lot initial study mla format work cited page great . . . thanks,3
830,really useful start applying everything learn collage task,3
831,great learning experience,3
832,thank everything,3
833,great course particular student whose tongue english_NEG,3
834,useful professional,3
835,easy step learn lot assignment practice good work thank,3
836,wonderful useful,3
837,one best course coursera significantly help increase writing skill,3
838,great thank :),3
839,perfect,3
840,good content missing class give advice clear question student grading peer review homework plenty mistake would avoided video lecture forum teacher,2
841,month course learned far year campus studying course level university country nearly_NEG us_NEG nevertheless_NEG single_NEG combat_NEG adv_NEG writing_NEG course_NEG bachelor_NEG degree_NEG latter_NEG sustains_NEG crushing_NEG defeat_NEG,3
842,advanced writing course challenge best english learner apply learned far thing get formal,3
843,course lot tool learn writing art,3
844,course able right effectively complex topic hoping thanks lot instructor tamy chapman whose video lecture excellent content quality,3
845,sure_NEG expect_NEG advanced_NEG writing_NEG course_NEG peer_NEG review_NEG unnecessarily_NEG harsh_NEG people_NEG understand_NEG flexibility_NEG nuance_NEG writing_NEG definitely_NEG informative_NEG made_NEG mature_NEG academic_NEG writer_NEG specialization_NEG well_NEG worth_NEG videos_NEG alone_NEG instructor_NEG clear_NEG videos_NEG concise_NEG,2
846,would extremely useful teaching technique write advanced level essay,3
847,detailed rigorous exciting teacher presentation video material interesting well,3
848,great course thnx,3
849,wonderful course,3
850,learnt much course recommended course friend family,3
851,good must engaged,3
852,beneficial international student prepared toefl ibt ielts,3
853,taking essay writing first cannot unenroll course,3
854,firstly would love introduce suliman libya teaching assistant university benghazi secondly would love thank much hard working wonderful course thank,3
855,course highly effective,3
856,learn lot class far difficult quiz know take note hahaha,3
857,another well structured course provided challenge help impove essay writing technique thanks,3
858,advanced_NEG,1
859,point think course good however review three review people also learning enough_NEG opinion_NEG received_NEG comments_NEG like_NEG sentences_NEG good_NEG tells_NEG absolutely_NEG nothing_NEG think_NEG people_NEG encouraged_NEG exemplify_NEG mean_NEG take_NEG sentences_NEG believe_NEG wrong_NEG extend_NEG rest_NEG course_NEG good_NEG,3
860,helped phd writing thesis,3
861,love course lot good information practice activity etc helping lot,3
862,nice thing good example,3
863,fantastic fun,3
864,advanced writing course illustrates writing longer college essay guide student world start first writing piece,3
865,extremely poor quality instruction lecture little material read directly slide individual poor grasp english language majority slide wall unclear non descriptive text even reading directly slide lecturer overly circumstantial explanation outright_NEG tangential_NEG commend_NEG authors_NEG putting_NEG together_NEG course_NEG outside_NEG native_NEG language_NEG case_NEG least_NEG harm_NEG good_NEG short_NEG course_NEG air_NEG group_NEG first_NEG year_NEG students_NEG giving_NEG presentation_NEG verbatim_NEG slides_NEG another_NEG commenter_NEG also_NEG mentioned_NEG,1
866,course discreditation coursera low standard appalling purely certificate based perspective requirement complete course completely quiz short easily googled slide downloaded answer simply crtl keyboard zero need watch lecture least first week lecture terrible english beyond horrible understand_NEG modern_NEG culture_NEG teachers_NEG teach_NEG languages_NEG cannot_NEG speak_NEG purely_NEG reading_NEG slides_NEG case_NEG word_NEG word_NEG learned_NEG basics_NEG neuroscience_NEG minutes_NEG lecture_NEG separate_NEG course_NEG computational_NEG neuroscience_NEG entire_NEG first_NEG week_NEG actually_NEG want_NEG learn_NEG neuroscience_NEG check_NEG hardvardx_NEG intro_NEG course_NEG,1
867,easily understood,3
868,worst pathetic course taken online peking university belief best taking_NEG another_NEG course_NEG instructor_NEG command_NEG english_NEG language_NEG awful_NEG sub_NEG titles_NEG help_NEG lot_NEG instructors_NEG talking_NEG faces_NEG front_NEG cannot_NEG teach_NEG may_NEG great_NEG lab_NEG keep_NEG classroom_NEG toughed_NEG course_NEG got_NEG worse_NEG originally_NEG signed_NEG parts_NEG course_NEG canceled_NEG part_NEG use_NEG slides_NEG clear_NEG small_NEG screen_NEG long_NEG enough_NEG digest_NEG information_NEG help_NEG favor_NEG avoid_NEG course_NEG side_NEG note_NEG taken_NEG excess_NEG online_NEG courses_NEG painful_NEG,1
869,good course thank,3
870,boring ... professor reading bad english illustration also boring ...,1
871,professor reading long text really_NEG attractive_NEG,1
872,greatly enjoyed material presented course doubt_NEG proficiency_NEG creators_NEG poor_NEG standard_NEG spoken_NEG english_NEG two_NEG main_NEG presenters_NEG prevents_NEG recommending_NEG colleagues_NEG another_NEG reviewer_NEG remarked_NEG english_NEG may_NEG quite_NEG sufficient_NEG day_NEG day_NEG use_NEG experts_NEG inadequate_NEG teaching_NEG students_NEG hearing_NEG many_NEG technical_NEG terms_NEG first_NEG time_NEG transcripts_NEG better_NEG also_NEG contain_NEG many_NEG mistakes_NEG believe_NEG course_NEG stopped_NEG problems_NEG corrected_NEG,1
873,excellent course learned lot let know development process neuro science also hero major alternative splicing wish life science branch kind course,3
874,professor sound like group first year student presenting group project literally reading note powerpoint slide professor also cannot speak english instead explaining thing depth slowly read basic phrase explain complex subject matter basically teleprompter,1
875,course presented lot interesting fascinating information especially liked first female lecturer however problem downloading course slide presentation question never answered_NEG forum_NEG discussion_NEG groups_NEG addition_NEG second_NEG lecturer_NEG although_NEG interesting_NEG often_NEG talk_NEG material_NEG presented_NEG exams_NEG also_NEG think_NEG integrating_NEG lot_NEG animation_NEG describe_NEG different_NEG processes_NEG would_NEG effective_NEG students_NEG visualise_NEG content_NEG,3
876,dr li wonderful teacher love style much,3
877,accurate clear,3
878,thank opening idea world neurobiology learned lot far sure learn much .. greeting guayaquil ecuador,3
879,far topic interesting accent teacher sooo difficult follow distracts also looking read time reflect_NEG knowledge_NEG,2
880,really poor powerpoint presentation video half chinese accent teacher horrible english_NEG native_NEG speaking_NEG person_NEG hard_NEG follow_NEG english_NEG badly_NEG spoken_NEG cut_NEG sound_NEG read_NEG subtitles_NEG content_NEG interesting_NEG though_NEG,1
881,good course comprenhensible material resourses think improve quility video class teacher good english pronunciation,3
882,fascinating course little much math taste,3
883,want_NEG mean_NEG first_NEG week_NEG terrible_NEG expecting_NEG said_NEG advanced_NEG neurobiology_NEG feel_NEG bad_NEG giving_NEG review_NEG dropping_NEG course_NEG,1
884,finishing week decided stick duke university medical neuroscience starting also highly recommend understanding brain neurobiology everyday life believe taught university chicago found far engaging viewer format much easier follow found visually disturbing also keep pausing read slide switch bad really looking forward course also seemed trouble pronouncing many word want_NEG learn_NEG pronounce_NEG many_NEG incorrectly_NEG also_NEG many_NEG slides_NEG english_NEG translation_NEG,1
885,great course loved teacher,3
886,find nice stimulating course teacher enthusiastic entertaining course material slide quiz caption need polished general organization course logical clear systematic course present experimentalist view subject find good considering much related coursera material quite theoretical plenty historical note introduction general neurobiology research viewpoint miss_NEG excellent_NEG bonus_NEG material_NEG interviews_NEG particular_NEG enjoyed_NEG cherry_NEG picking_NEG metaphor_NEG students_NEG problems_NEG instructors_NEG accent_NEG perhaps_NEG english_NEG first_NEG language_NEG problem_NEG looking_NEG forward_NEG part_NEG two_NEG course_NEG,3
887,course useless perhaps even harmful professor would done much better taught class native chinese language got really good translator make subtitle english tried turning sound watching presentation reading subtitle even badly done term language presentation although desperately wanted take course advanced neurobiology felt course could actually destroy love subject teach thing incorrect language mistake native_NEG speaker_NEG english_NEG means_NEG steer_NEG even_NEG clear_NEG learn_NEG bad_NEG english_NEG habits_NEG pronunciation_NEG sure_NEG profs_NEG english_NEG ability_NEG fine_NEG collaborating_NEG professionals_NEG already_NEG know_NEG material_NEG teaching_NEG english_NEG big_NEG mistake_NEG highly_NEG suggest_NEG entire_NEG thing_NEG chinese_NEG get_NEG really_NEG good_NEG translations_NEG subtitles_NEG made_NEG think_NEG could_NEG awesome_NEG course_NEG would_NEG truly_NEG foolish_NEG take_NEG course_NEG,1
888,boring cannot make sense presentation language idiom use,1
889,discussing genetic mutation occurred alzheimer disease mentioned discussing ai think refreshment protein synthesis normal pattern disturbed certain way mutation cause particular disease arrangement material needed prevent information overlappinginteresting course go onthanks effort dear professor,2
